Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
100057204,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
100057444,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,25,31,
100057713,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
100057963,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
100153328,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
100153584,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
100153843,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
100154103,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
100154361,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
100154621,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
100154881,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
100155130,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
100155397,00000596,false,Rx,0,8,3A,80,00,00,5B,00,17,18,
100155648,00000597,false,Rx,0,8,01,E6,00,00,00,00,00,00,
100155907,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
100156165,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
100156437,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
100156696,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
100156944,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
100157204,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
100157446,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,38,CC,
100157715,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
100157965,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
100253328,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
100253584,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
100253843,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
100254112,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
100254371,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
100254622,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
100254881,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
100255129,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
100255388,00000596,false,Rx,0,8,3B,80,00,00,5B,00,17,18,
100255648,00000597,false,Rx,0,8,81,E6,00,00,00,00,00,00,
100255906,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
100256166,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
100256437,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
100256706,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
100256945,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
100257204,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
100257454,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,38,CC,
100257714,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
100257962,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
100353328,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
100353596,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
100353844,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
100354113,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
100354373,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
100354622,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
100354881,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
100355131,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
100355388,00000596,false,Rx,0,8,76,80,00,00,5B,00,17,18,
100355648,00000597,false,Rx,0,8,01,E6,00,00,00,00,00,00,
100355908,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
100356177,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
100356437,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
100356707,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
100356955,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
100357204,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
100357455,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,3B,31,
100357714,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
100357973,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
100453338,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
100453606,000003F6,false,Rx,0,8,18,00,00,00,00,00,00,00,
100453864,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
100454123,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
100454383,00000497,false,Rx,0,8,11,B4,00,00,00,00,00,00,
100454653,00000498,false,Rx,0,8,00,00,00,00,00,00,00,00,
100454912,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
100455172,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
100455430,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
100455679,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
100455938,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
100456187,00000596,false,Rx,0,8,77,80,00,00,5B,00,17,18,
100456447,00000597,false,Rx,0,8,81,E6,00,00,00,00,00,00,
100456707,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
100456965,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
100457234,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
100457496,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
100457745,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
100458003,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
100458253,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,3B,31,
100458513,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
100458761,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
100553338,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
100553594,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
100553853,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
100554113,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
100554371,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
100554631,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
100554891,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
100555140,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
100555408,00000596,false,Rx,0,8,79,80,00,00,5B,00,17,18,
100555658,00000597,false,Rx,0,8,01,E6,00,00,00,00,00,00,
100555917,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
100556175,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
100556447,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
100556706,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
100556954,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
100557214,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
100557454,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,77,CC,
100557723,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
100557973,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
100653344,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
100653600,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
100653859,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
100654119,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
100654377,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
100654637,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
100654897,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
100655146,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
100655404,00000596,false,Rx,0,8,7A,80,00,00,5B,00,17,18,
100655654,00000597,false,Rx,0,8,81,E6,00,00,00,00,00,00,
100655912,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
100656181,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
100656453,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
100656712,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
100656961,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
100657210,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
100657463,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,77,CC,
100657723,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
100657972,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
100753344,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
100753600,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
100753860,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
100754118,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
100754377,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
100754638,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
100754897,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
100755145,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
100755406,00000596,false,Rx,0,8,7C,80,00,00,5B,00,17,18,
100755654,00000597,false,Rx,0,8,01,E6,00,00,00,00,00,00,
100755923,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
100756183,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
100756453,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
100756712,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
100756961,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
100757220,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
100757463,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,7A,31,
100757723,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
100757982,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
100853346,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
100853603,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
100853862,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
100854120,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
100854380,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
100854630,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
100854889,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
100855139,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
100855409,00000596,false,Rx,0,8,83,80,00,00,5B,00,17,18,
100855657,00000597,false,Rx,0,8,81,E6,00,00,00,00,00,00,
100855917,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
100856186,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
100856446,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
100856716,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
100856965,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
100857213,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
100857465,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,7A,31,
100857723,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
100857982,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
100953343,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
100953600,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
100953859,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
100954118,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
100954378,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
100954638,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
100954896,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
100955146,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
100955404,00000596,false,Rx,0,8,90,80,00,00,5B,00,17,18,
100955653,00000597,false,Rx,0,8,01,E6,00,00,00,00,00,00,
100955923,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
100956182,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
100956452,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
100956712,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
100956960,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
100957219,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
100957460,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,83,CC,
100957729,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
100957978,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
101053349,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
101053615,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
101053873,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
101054133,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
101054392,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
101054642,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
101054902,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
101055150,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
101055409,00000596,false,Rx,0,8,95,80,00,00,5B,00,17,18,
101055669,00000597,false,Rx,0,8,81,E6,00,00,00,00,00,00,
101055927,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
101056186,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
101056458,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
101056716,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
101056965,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
101057225,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
101057475,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,83,CC,
101057734,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
101057983,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
101153348,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
101153604,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
101153864,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
101154133,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
101154392,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
101154643,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
101154901,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
101155150,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
101155422,00000596,false,Rx,0,8,97,80,00,00,5B,00,17,18,
101155660,00000597,false,Rx,0,8,01,E6,00,00,00,00,00,00,
101155929,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
101156189,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
101156461,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
101156719,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
101156969,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
101157228,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
101157468,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,95,31,
101157728,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
101157986,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
101253358,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
101253614,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
101253874,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
101254133,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
101254392,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
101254642,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
101254901,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
101255160,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
101255420,00000596,false,Rx,0,8,A9,80,00,00,5B,00,17,18,
101255668,00000597,false,Rx,0,8,81,E6,00,00,00,00,00,00,
101255927,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
101256197,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
101256467,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
101256726,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
101256976,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
101257224,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
101257474,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,95,31,
101257734,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
101257983,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
101353358,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
101353616,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
101353874,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
101354133,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
101354393,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
101354643,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
101354901,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
101355161,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
101355419,00000596,false,Rx,0,8,15,80,00,00,5B,00,17,18,
101355668,00000597,false,Rx,0,8,01,E6,00,00,00,00,00,00,
101355928,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
101356197,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
101356467,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
101356727,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
101356975,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
101357224,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
101357476,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,A9,CC,
101357734,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
101357983,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
101453358,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
101453615,000003F6,false,Rx,0,8,18,00,00,00,00,00,00,00,
101453874,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
101454133,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
101454393,00000497,false,Rx,0,8,14,B4,00,00,00,00,00,00,
101454663,00000498,false,Rx,0,8,00,00,00,00,00,00,00,00,
101454923,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
101455182,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
101455440,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
101455700,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
101455948,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
101456207,00000596,false,Rx,0,8,21,80,00,00,5B,00,17,18,
101456468,00000597,false,Rx,0,8,81,E6,00,00,00,00,00,00,
101456727,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
101456986,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
101457256,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
101457516,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
101457765,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
101458025,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
101458263,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,A9,CC,
101458533,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
101458783,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
101553359,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
101553615,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
101553874,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
101554134,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
101554392,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
101554652,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
101554912,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
101555161,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
101555432,00000596,false,Rx,0,8,22,80,00,00,5B,00,17,18,
101555681,00000597,false,Rx,0,8,01,E6,00,00,00,00,00,00,
101555940,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
101556199,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
101556471,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
101556730,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
101556978,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
101557238,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
101557478,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,21,31,
101557747,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
101557997,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
101653369,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
101653625,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
101653885,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
101654144,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
101654404,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
101654663,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
101654912,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
101655171,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
101655431,00000596,false,Rx,0,8,25,80,00,00,5B,00,17,18,
101655680,00000597,false,Rx,0,8,81,E6,00,00,00,00,00,00,
101655939,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
101656209,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
101656469,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
101656738,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
101656987,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
101657236,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
101657486,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,21,31,
101657746,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
101657995,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
101753369,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
101753625,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
101753884,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
101754143,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
101754403,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
101754652,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
101754911,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
101755170,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
101755430,00000596,false,Rx,0,8,2D,80,00,00,5B,00,17,18,
101755688,00000597,false,Rx,0,8,01,E6,00,00,00,00,00,00,
101755947,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
101756207,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
101756477,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
101756737,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
101756986,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
101757245,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
101757496,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,25,CC,
101757755,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
101758003,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
101853362,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
101853629,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
101853888,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
101854147,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
101854408,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
101854656,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
101854915,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
101855165,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
101855423,00000596,false,Rx,0,8,38,80,00,00,5B,00,17,18,
101855682,00000597,false,Rx,0,8,81,E6,00,00,00,00,00,00,
101855942,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
101856211,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
101856471,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
101856741,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
101856989,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
101857238,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
101857489,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,25,CC,
101857748,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
101858007,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
101953369,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
101953625,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
101953884,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
101954144,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
101954404,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
101954662,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
101954912,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
101955171,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
101955439,00000596,false,Rx,0,8,3A,80,00,00,5B,00,17,18,
101955679,00000597,false,Rx,0,8,01,E6,00,00,00,00,00,00,
101955937,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
101956206,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
101956478,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
101956737,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
101956985,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
101957234,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
101957485,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,38,31,
101957754,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
101958003,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
